facilNo,facilNm,startYmd,endYmd,dignGbn,no
ROT2017-000024,중랑IC1지하차도,20211013,20211030,육안조사,4815
ROT2017-000025,자금지하차도(구리),20211013,20211030,육안조사,4816
ROT2017-000026,자금지하차도(포천),20211013,20211030,육안조사,4817
ROT2017-000027,이가팔지하차도,20211013,20211030,육안조사,4818
ROT2017-000030,인제양양터널(서울),20211018,20211112,육안조사,4819
ROT2017-000031,인제양양터널(양양),20211018,20211112,육안조사,4820
ROT2017-000032,행치령터널(서울),20211018,20211112,육안조사,4821
ROT2017-000033,행치령터널(양양),20211018,20211112,육안조사,4822
ROT2017-000034,행치령터널(서울),20211018,20211112,육안조사,4823
ROT2017-000035,행치령터널(양양),20211018,20211112,육안조사,4824
ROT2018-000002,복합물류지하차도,20190325,20190607,육안조사,4825
ROT2018-000002,복합물류지하차도,20200921,20201229,육안조사,4826
ROT2018-000004,담터지하차도,20200224,20200313,육안조사,4827
ROT2018-000004,담터지하차도,20210518,20210609,육안조사,4828
ROT2018-000005,영천지하차도,20191023,20191023,육안조사,4829
ROT2018-000005,영천지하차도,20201029,20201029,육안조사,4830
ROT2018-000008,웅동터널 부변전실 공동구,20210901,20210930,육안조사,4831
ROT2018-000011,금곡지하차도,20210714,20210812,육안조사,4832
ROT2018-000011,금곡지하차도,20220518,20220716,공동조사,4833
ROT2018-000012,하길제2지하차도,20220518,20220712,공동조사,4834
ROT2019-000001,화룡B(함)1,20191023,20191023,육안조사,4835
ROT2019-000001,화룡B(함)1,20201029,20201029,육안조사,4836
ROT2019-000002,화룡B(함)2,20191023,20191023,육안조사,4837
ROT2019-000002,화룡B(함)2,20201029,20201029,육안조사,4838
ROT2019-000005,문호지하차도,20211013,20211116,육안조사,4839
ROT2019-000005,문호지하차도,20220518,20220712,공동조사,4840
ROT2020-000002,터널(군도1호),20211025,20211105,육안조사,4841
ROT2021-000002,봉담지하차도,20220518,20220712,공동조사,4842
STP0000-000001,하수관로(덕양구),20210101,20210501,육안조사,4843
STP0000-000002,강남구 하수도관,20191202,20191210,육안조사,4844
STP0000-000003,하수관로,20191104,20191115,육안조사,4845
STP0000-000004,하수관로,20191104,20191115,육안조사,4846
STP0000-000005,하수관로,20191104,20191115,육안조사,4847
STP0000-000006,하수관로,20191104,20191115,육안조사,4848
STP0000-000007,하수관로,20191104,20191115,육안조사,4849
STP0000-000008,하수관로,20191104,20191115,육안조사,4850
STP0000-000009,하수관로,20191104,20191115,육안조사,4851
STP0000-000010,하수도관(동보처리구역),20220502,20221102,육안조사,4852
STP0000-000010,하수도관(동보처리구역),20211105,20211116,육안조사,4853
STP0000-000011,하수도관(상패처리구역),20220502,20221102,육안조사,4854
STP0000-000011,하수도관(상패처리구역),20211105,20211116,육안조사,4855
STP0000-000012,하수도관(생내처리구역),20220502,20221102,육안조사,4856
STP0000-000012,하수도관(생내처리구역),20211105,20211116,육안조사,4857
STP0000-000013,하수도관(광암처리구역),20220502,20221102,육안조사,4858
STP0000-000013,하수도관(광암처리구역),20211105,20211116,육안조사,4859
STP0000-000018,하수관로(일산동구),20210101,20210501,육안조사,4860
STP0000-000019,하수관로(일산서구),20210101,20210501,육안조사,4861
STP0186-000001,서부간선도로 배수관(7개소),20200519,20200528,육안조사,4862
STP0186-000001,서부간선도로 배수관(7개소),20211004,20211022,육안조사,4863
STP1900-000001,06울산광역시 하수관로정비 임대형 민자사업(BTL) 운영 우수관,20190902,20191130,육안조사,4864
STP1900-000002,방어진순환도로(문현삼거리-방어진사거리),20191104,20191129,육안조사,4865
STP1900-000003,봉수로(방어진체육공원입구교차로-상진초등학교앞교차로),20191104,20191129,육안조사,4866
STP1900-000004,06 울산광역시 하수관로정비 임대형 민자사업(BTL) 운영 우수관,20190902,20191231,육안조사,4867
STP1900-000005,봉수로(동구청사거리-진성5길 앞),20191104,20191129,육안조사,4868
STP1900-000006,봉수로(봉수로353-봉수로421),20191104,20191129,육안조사,4869
STP1900-000007,방어진순환도로(방어진순환도로1391-한채사거리),20191104,20191129,육안조사,4870
STP1900-000011,오수관로,20190814,20190814,육안조사,4871
STP1900-000011,오수관로,20201012,20201130,육안조사,4872
STP1900-000012,오수관로,20190830,20190830,육안조사,4873
STP1900-000013,오수관로,20190830,20190830,육안조사,4874
STP1900-000014,오수관로,20190830,20190830,육안조사,4875
STP1900-000015,오수관로,20190828,20190828,육안조사,4876
STP1900-000016,오수관로,20190902,20190902,육안조사,4877
STP1900-000016,오수관로,20201012,20201130,육안조사,4878
STP1900-000224,시공공하수도관,20211101,20211130,육안조사,4879
STP1977-000001,우수배출 Hume 관,20191202,20191203,육안조사,4880
STP1977-000001,우수배출 Hume 관,20201205,20201205,육안조사,4881
STP1977-000001,우수배출 Hume 관,20211101,20211101,육안조사,4882
STP1980-000001,하수관거(암거),20200128,20200129,육안조사,4883
STP1980-000002,하수관거(암거),20200128,20200129,육안조사,4884
STP1980-000224,하수도관,20210913,20211015,육안조사,4885
STP1986-000001,국회대로 배수관(1개소),20191015,20191120,육안조사,4886
STP1986-000001,국회대로 배수관(1개소),20200519,20200528,육안조사,4887
STP1986-000001,국회대로 배수관(1개소),20211004,20211022,육안조사,4888
STP1986-000002,국회대로 배수관(1개소),20191015,20191120,육안조사,4889
STP1986-000004,강변북로 횡배수관(7개소),20191015,20191120,육안조사,4890
STP1986-000004,강변북로 횡배수관(7개소),20200519,20200528,육안조사,4891
STP1986-000004,강변북로 횡배수관(7개소),20211004,20211022,육안조사,4892
STP1986-000005,강변북로 우수관로,20191015,20191120,육안조사,4893
STP1986-000005,강변북로 우수관로,20200519,20200528,육안조사,4894
STP1986-000005,강변북로 우수관로,20211004,20211022,육안조사,4895
STP1986-000006,서부간선도로 배수관(1개소),20200519,20200528,육안조사,4896
STP1986-000006,서부간선도로 배수관(1개소),20211004,20211022,육안조사,4897
STP1987-000001,하수도,20190916,20190927,육안조사,4898
STP1987-000002,하수도,20190827,20190910,육안조사,4899
STP1987-000003,하수도,20190827,20190910,육안조사,4900
STP1988-000001,올림픽대로 횡배수관(39개소),20191015,20191120,육안조사,4901
STP1988-000001,올림픽대로 횡배수관(39개소),20200519,20200528,육안조사,4902
STP1988-000001,올림픽대로 횡배수관(39개소),20211004,20211022,육안조사,4903
STP1988-000002,올림픽대로 횡배수관(45개소),20191015,20191120,육안조사,4904
STP1988-000002,올림픽대로 횡배수관(45개소),20200519,20200528,육안조사,4905
STP1988-000002,올림픽대로 횡배수관(45개소),20211004,20211022,육안조사,4906
STP1988-000003,올림픽대로 횡배수관(24개소),20191015,20191120,육안조사,4907
STP1988-000003,올림픽대로 횡배수관(24개소),20200519,20200528,육안조사,4908
STP1988-000003,올림픽대로 횡배수관(24개소),20211004,20211022,육안조사,4909
STP1988-000004,올림픽대로 횡배수관(28개소),20191015,20191120,육안조사,4910
STP1988-000004,올림픽대로 횡배수관(28개소),20200519,20200528,육안조사,4911
STP1988-000004,올림픽대로 횡배수관(28개소),20211004,20211022,육안조사,4912
STP1988-000005,올림픽대로 횡배수관(1개소),20191015,20191120,육안조사,4913
STP1988-000005,올림픽대로 횡배수관(1개소),20200519,20200528,육안조사,4914
STP1988-000005,올림픽대로 횡배수관(1개소),20211004,20211022,육안조사,4915
STP1988-000006,올림픽대로 횡배수관(54개소),20191015,20191120,육안조사,4916
STP1988-000006,올림픽대로 횡배수관(54개소),20200519,20200528,육안조사,4917
STP1988-000006,올림픽대로 횡배수관(54개소),20211004,20211022,육안조사,4918
STP1988-000007,올림픽대로 횡배수관(1개소),20191015,20191120,육안조사,4919
STP1988-000007,올림픽대로 횡배수관(1개소),20200519,20200528,육안조사,4920
STP1988-000007,올림픽대로 횡배수관(1개소),20211004,20211022,육안조사,4921
STP1988-000053,KJ-B1,20190715,20190829,공동조사,4922
STP1988-000053,KJ-B1,20201124,20201124,육안조사,4923
STP1988-000053,KJ-B1,20211029,20211029,육안조사,4924
STP1988-000054,KJ-B2,20190715,20190829,공동조사,4925
STP1988-000054,KJ-B2,20201124,20201124,육안조사,4926
STP1988-000054,KJ-B2,20211029,20211029,육안조사,4927
STP1988-000055,KJ-B3,20190715,20190829,공동조사,4928
STP1988-000055,KJ-B3,20201124,20201124,육안조사,4929
STP1988-000055,KJ-B3,20211029,20211029,육안조사,4930
STP1988-000056,KJ-B4,20190715,20190829,공동조사,4931
STP1988-000056,KJ-B4,20201124,20201124,육안조사,4932
STP1988-000056,KJ-B4,20211029,20211029,육안조사,4933
STP1988-000057,KJ-B5,20190715,20190829,공동조사,4934
STP1988-000057,KJ-B5,20201124,20201124,육안조사,4935
STP1988-000057,KJ-B5,20211029,20211029,육안조사,4936
STP1988-000058,KJ-B6,20190715,20190829,공동조사,4937
STP1988-000058,KJ-B6,20201124,20201124,육안조사,4938
STP1988-000058,KJ-B6,20211029,20211029,육안조사,4939
STP1988-000059,KJ-B7,20190715,20190829,공동조사,4940
STP1988-000059,KJ-B7,20201124,20201124,육안조사,4941
STP1988-000059,KJ-B7,20211029,20211029,육안조사,4942
STP1989-000001,서부간선도로 배수관(10개소),20191015,20191120,육안조사,4943
STP1989-000001,서부간선도로 배수관(10개소),20200519,20200528,육안조사,4944
STP1989-000001,서부간선도로 배수관(10개소),20211004,20211022,육안조사,4945
STP1989-000002,양재대로 배수관(6개소),20191015,20191115,육안조사,4946
STP1989-000002,양재대로 배수관(6개소),20200519,20200528,육안조사,4947
STP1989-000002,양재대로 배수관(6개소),20211004,20211022,육안조사,4948
STP1989-000003,양재대로 배수관(25개소),20191015,20191115,육안조사,4949
STP1989-000003,양재대로 배수관(25개소),20200519,20200528,육안조사,4950
STP1989-000003,양재대로 배수관(25개소),20211004,20211022,육안조사,4951
STP1990-000001,하수도관,20200401,20200501,육안조사,4952
STP1990-000004,하수도,20201123,20201204,육안조사,4953
STP1990-000004,하수도,20211101,20211130,육안조사,4954
STP1991-000005,KJ-A2,20190715,20190829,공동조사,4955
STP1991-000005,KJ-A2,20201124,20201124,육안조사,4956
STP1991-000005,KJ-A2,20211029,20211029,육안조사,4957
STP1992-000001,방류관로,20191224,20191224,육안조사,4958
STP1992-000001,방류관로,20181221,20181221,육안조사,4959
STP1992-000001,방류관로,20201208,20201214,육안조사,4960
STP1992-000001,방류관로,20211111,20211116,육안조사,4961
STP1992-000010,KJ-A6,20190715,20190829,공동조사,4962
STP1992-000010,KJ-A6,20201124,20201124,육안조사,4963
STP1992-000010,KJ-A6,20211029,20211029,육안조사,4964
STP1993-000004,KJ-A1,20190715,20190829,공동조사,4965
STP1993-000004,KJ-A1,20201124,20201124,육안조사,4966
STP1993-000004,KJ-A1,20211029,20211029,육안조사,4967
STP1994-000001,"승기사업소 하수도관(A-LINE, A1)",20211105,20211105,육안조사,4968
STP1994-000002,"승기사업소 하수도관(A-LINE, A2",20211105,20211105,육안조사,4969
STP1994-000003,"승기사업소 하수도관(A-LINE, A2-1)",20211105,20211105,육안조사,4970
STP1994-000004,"승기사업소 하수도관(A-LINE, A4)",20211105,20211105,육안조사,4971
STP1994-000005,"승기사업소 하수도관(B-LINE, B9-1B9-3)",20211117,20211117,육안조사,4972
STP1994-000006,"승기사업소 하수도관(B-LINE, B9-4B9-6)",20211117,20211117,육안조사,4973
STP1994-000007,"승기사업소 하수도관(B-LINE, B9-7)",20211117,20211117,육안조사,4974
STP1994-000008,"승기사업소 하수도관(B-LINE, B9-8)",20211117,20211117,육안조사,4975
STP1994-000009,"승기사업소 하수도관(B-LINE, B9-9)",20211117,20211117,육안조사,4976
STP1994-000010,"승기사업소 하수도관(B-LINE, B9-10)",20211117,20211117,육안조사,4977
STP1994-000011,"승기사업소 하수도관(B-LINE,  B9-11)",20211105,20211105,육안조사,4978
STP1994-000012,"승기사업소 하수도관(B-LINE, B9-12)",20211117,20211117,육안조사,4979
STP1994-000013,"승기사업소 하수도관(B-LINE, B9-12)",20211117,20211117,육안조사,4980
STP1994-000014,"승기사업소 하수도관(B-LINE, B9-13)",20211117,20211117,육안조사,4981
STP1994-000015,"승기사업소 하수도관(B-LINE, □)",20211117,20211117,육안조사,4982
STP1994-000022,동부간선도로 노원구관내 횡배수관,20191015,20191120,육안조사,4983
STP1994-000022,동부간선도로 노원구관내 횡배수관,20200519,20200528,육안조사,4984
STP1994-000022,동부간선도로 노원구관내 횡배수관,20211004,20211022,육안조사,4985
STP1994-000023,동부간선도로 중랑구관할 횡배수관,20191015,20191120,육안조사,4986
STP1994-000023,동부간선도로 중랑구관할 횡배수관,20200519,20200528,육안조사,4987
STP1994-000023,동부간선도로 중랑구관할 횡배수관,20211004,20211022,육안조사,4988
STP1994-000024,동부간선도로 동대문구관할 횡배수관,20191015,20191120,육안조사,4989
STP1994-000024,동부간선도로 동대문구관할 횡배수관,20200519,20200528,육안조사,4990
STP1994-000024,동부간선도로 동대문구관할 횡배수관,20211004,20211022,육안조사,4991
STP1994-000025,동부간선도로 성동구관할 횡배수관,20191015,20191120,육안조사,4992
STP1994-000025,동부간선도로 성동구관할 횡배수관,20200519,20200528,육안조사,4993
STP1994-000025,동부간선도로 성동구관할 횡배수관,20211004,20211022,육안조사,4994
STP1994-000028,KJ-A3,20190715,20190829,공동조사,4995
STP1994-000028,KJ-A3,20201124,20201124,육안조사,4996
STP1994-000028,KJ-A3,20211029,20211029,육안조사,4997
STP1994-000029,KJ-A4,20190715,20190829,공동조사,4998
