evalNo,evalNm,maxDigDepth,proStage,no
E00163000029,다산신도시 별내선 지하연결통로 건설공사 소규모 지하안전영향평가 용역,16.95,진행중,3298
E00228000044,철산동426번지 상업시설 신축공사 소규모 지하안전 영향평가,19.99,진행중,3299
E00203000095,동탄 ERIDU 오피스텔 신축공사(산척동 735-2),15.85,진행중,3300
E00203000096,동탄 ERIDU 오피스텔 신축공사(산척동 735-3),15.85,진행중,3301
E00150000026,거제동 439-10 주상복합 신축공사 소규모 지하안전평가,12.70,진행중,3302
E00116000053,구로동 440번지일대(보광아파트) 재건축 정비사업,12.71,진행중,3303
E00224000022,범어동 숭선빌딩 신축공사,17.93,진행중,3304
E10104000022,춘천시 동면 만천리 공동주택 신축공사 중 소규모 지하안전평가용역,17.45,진행중,3305
E00134000100,『김해시 진례면 청천리 물류센터 신축』에 따른 소규모지하안전영향평가 용역,18.62,진행중,3306
E00002000038,아산정수장 고도정수처리시설도입사업 소규모 지하안전영향평가,19.00,작성중,3307
E00080000063,마포구 합정동 373-12번지 신축공사,19.80,진행중,3308
E00097000019,경산 ONE 물류창고 신축공사 소규모 지하안전평가,13.06,진행중,3309
E00083000036,울산광역시 남구 신정동 OO주상복합 신축공사,14.25,진행중,3310
E00190000077,전라남도 광양시 황금지구 아파트 신축공사 소규모지하안전영향평가,16.71,진행중,3311
E00066000146,화성병점복합타운 도시-1블럭 복합시설 개발사업,14.36,진행중,3312
E00066000147,화성병점복합타운 도시-2블럭 복합시설 개발사업,14.36,진행중,3313
E10097000043,대전 도안택지개발사업지구상 16BL 오피스텔 신축공사(소규모),15.80,진행중,3314
E00098000047,행정중심복합도시 3생활권 광장주차장 건설공사 소규모 지하안전영향평가 용역,13.51,진행중,3315
E00080000064,광주광역시 수기동 오피스텔 신축공사,16.15,진행중,3316
E00149000054,올릭스 R&D센터 신축공사 소규모지하안전평가,16.41,진행중,3317
E00063000084,평택 고덕국제화계획지구 근린생활시설 신축공사 소규모 지하안전평가 용역,13.38,진행중,3318
E10076000005,회야계통 송수관로 복선화사업(여천오거리)소규모 지하안전영향평가,12.30,진행중,3319
E00122000026,고현지구 하수도정비 중점관리지역 침수예방사업 소규모지하안전평가,16.40,진행중,3320
E00203000097,경기도 시흥시 정왕동 2692-3 신축공사,19.66,진행중,3321
E00039000032,세운재정비 6- 4- 23 구역 복합시설 신축공사 소규모지하안전평가,19.77,진행중,3322
E10055000005,청담동 80-2번지 근린생활시설  신축공사 ,15.08,진행중,3323
E00095000033,현방리 (주) 인우산업개발 물류창고 부지 신축공사,13.20,진행중,3324
E00190000078,군산 지곡동 공동주택 신축공사,15.80,진행중,3325
E00095000034,현방리 케이에이치파트너스 주식회사 물류창고 부지 신축공사 소규모 지하안전영향평가,11.50,진행중,3326
E00137000023,광산 센트럴파크 지역주택조합 아파트 신축공사 소규모 지하안전영향평가 용역,17.46,진행중,3327
E00131000068,"인천시 간석동 174-1, 20, 21, 22번지 신축공사",19.44,진행중,3328
E00131000069,"인천시 간석동 174-2, 11, 16, 19번지 신축공사",19.44,진행중,3329
E00146000012,거제중앙 공공하수처리시설 증설사업 소규모지하안전영향평가용역,10.56,진행중,3330
E10007000017,경기꿈틀 생활SOC 복합화사업 건립공사 소규모지하안전평가,30.00,진행중,3331
E00017000083,가평군 설악면 신천리 산45-1일원 공동주택 신축공사,17.79,진행중,3332
E10097000044,서울시 동작구 사당동 155-4번지 일원 공동주택 신축공사 소규모지하안전평가 재협의,19.05,진행중,3333
E00228000045,사림 스포츠 복합시설 신축공사 소규모 지하안전영향평가 용역,19.91,진행중,3334
E10009000018,서귀포의료원 급성기병상 증축 소규모지하안전평가,12.26,진행중,3335
E00243000067,"인천 용현동 628-5, 6번지 오피스텔 신축공사",18.36,진행중,3336
E00143000045,남양주시 도곡리 00주상복합 신축공사,19.09,진행중,3337
E00131000070,부천시 심곡본동 535번지 외 3필지 소규모지하안전평가 용역,19.92,진행중,3338
E00166000003,금산행복드림센터건립사업 소규모지하안전영향평가,12.66,진행중,3339
E00121000050,상계동 324 근린생활시설 신축공사,13.05,진행중,3340
E00176000022,여주 양귀리 물류창고 신축공사 소규모 지하안전평가 용역,18.07,진행중,3341
E00149000055,"갑천지구 상업1-1, 2BL 오피스텔 신축공사 소규모지하안전양향평가",15.45,진행중,3342
E00149000056,갑천지구 상업1-3BL 오피스텔 신축공사 소규모지하안전영향평가,18.89,진행중,3343
E00024000029,화성동탄(2) A-56BL 공동주택 신축공사,13.72,진행중,3344
E10085000018,영등포3가 23-12호 외 4필지 신축공사 중 흙막이 설계등,18.90,진행중,3345
E00243000068,팬스타크루즈 서울사옥 신축공사 중 소규모 지하안전영향평가 용역,19.90,진행중,3346
E10078000008,주중동 근린생활시설 신축공사 소규모 지하안전평가용역,17.85,진행중,3347
E00146000013,양산시 평산동 공동주택 신축공사에 따른 소규모지하안전평가,17.52,진행중,3348
E10091000022,"화성봉담택지개발2지구 일상 B5-1 폴리프라자1 신축공사 지반조사, 소규모 지하안전영향평가, 현황측량, 하수관로 CCTv조사, 지하매설물도 작성 용역",14.00,진행중,3349
E00137000024,프라임시티 서희스타힐스 신축공사(재협의2차),14.26,진행중,3350
E00102000159,성남 오피스텔 신축공사 中 소규모 지하안전평가 및 현장조사 용역,19.87,진행중,3351
E00143000046,군산 경장동 510-2 주상복합 신축공사 소규모지하안전평가 용역,19.87,진행중,3352
E00047000116,동탄2신도시 테크노밸리 지27-5블럭 지식산업센터 건립 사업,19.96,진행중,3353
E10063000048,"강남구 역삼동 811-3, 4번지 신축공사 소규모 지하안전평가",17.15,진행중,3354
E00134000102,진부면 하진부리 주상복합 신축공사,17.00,진행중,3355
E00023000079,부천시 소사역세권 오피스텔 신축공사 소규모 지하안전영향평가 용역,13.13,진행중,3356
E00031000057,봉덕동 사랑마을6단지 공동주택 신축에 따른 소규모지하안전영향평가,11.19,진행중,3357
E00022000092,부산 U1 Center 지식산업센터 신축공사,15.59,진행중,3358
E00016000004,제주시 애월읍 하귀1리 21-2번지 일원 주택건설사업 소규모지하안전평가 용역,12.70,진행중,3359
E00080000065,광주광역시 서구 농성동 주상복합 신축공사,19.81,진행중,3360
E00204000006,수원공공하수처리시설 유량조정조 설치사업 소규모 지하안전평가,11.20,진행중,3361
E00131000071,인천시 서구 석남동 519-9번지 외 2필지 신축공사 소규모지하안전평가 용역,19.93,진행중,3362
E00164000038,대웅제약 마곡연구소 소규모지하안전평가용역,17.30,진행중,3363
E00172000007,청주시 오송생명과학단지 완충저류시설 설치사업 소규모 지하안전평가,15.10,진행중,3364
E00088000026,마곡 일반사업단지 산업시설용지 D39-3 연구시설 신축공사 소규모 지하안전평가,19.85,진행중,3365
E10006000030,초량동 생활형숙박시설 소규모지하안전평가,19.85,진행중,3366
E00021000026,경산4일반산업단지 공동1BL 공동주택 소규모지하안전평가 용역,16.70,진행중,3367
E00133000082,경기도 의왕시 백운밸리 상1블럭 개발사업,16.60,진행중,3368
E00118000014,범어동 근린생활시설 신축공사 지하안전평가,19.95,진행중,3369
E00047000118,울산광역시 남구 방송사옥 복합시설 신축공사 지반조사 등 대행 용역,16.16,진행중,3370
E00021000027,경산4일반산업단지 공동2BL 공동주택 소규모지하안전평가 용역,14.60,진행중,3371
E00080000066,잠실동 업무시설(오피스템 및 사무소) 신축공사,18.62,진행중,3372
E10083000016,대구 침산동 공동주택 복합빌딩 신축공사,16.44,진행중,3373
E00080000067,"시흥시 장현지구 7-2, 7-3BL 업무시설 신축공사",17.05,진행중,3374
E10083000017,초량3구역  재개발 정비사업,19.40,진행중,3375
E10083000018,신화리OO빌딩 신축공사,13.00,진행중,3376
E10083000019,김해장유 여객터미널 신축공사,16.15,진행중,3377
E10083000020,CGV 울산 신축공사,19.39,진행중,3378
E00063000085,춘천시 죽림동 주상복합 신축공사,19.98,진행중,3379
E10083000022,태평로 주상복합 아파트 신축공사,18.85,진행중,3380
E10083000023,"연산동 1287-5 빌딩 신축에 따른 지반조사, 소규모지하안전영향평가 및 지하철영향성검토용역",13.95,진행중,3381
E00047000119,강릉시 안현동 201-16번지 일원 생활숙박시설 신축공사,17.86,진행중,3382
E00024000030,울산광역시 남구 신정동 704-4 공동주택 신축공사,14.85,진행중,3383
E00117000017,오산 세교2지구(A20BL) 공동주택 신축공사 지하안전영향평가 용역,16.60,진행중,3384
E00060000067,창원가포 공공주택지구 B2BL 공동주택 신축공사,18.82,진행중,3385
E10091000023,"인천시 서구 당하동 1078-7 당하지구 주차장용지 신축공사 추가 지반조사, 소규모 지하안전평가, 하수관로 CCTV조사 용역",12.35,진행중,3386
E00055000112,대치우성1차아파트 주택재건축 정비사업,16.22,진행중,3387
E00065000052,인천검단 AA20블럭 대방노블랜드 공동주택 소규모지하안전평가,13.50,진행중,3388
E00068000007,율포 해양복합센터 건축공사 소규모 지하안전영향평가용역,19.90,진행중,3389
E00025000030,마포 출판인쇄 스마트앵커사업 소규모 지하안전영향평가 용역,17.62,진행중,3390
E10086000030,군산시 지곡동 산137-1번지 일대 공동주택 신축공사 소규모지하안전평가,19.77,진행중,3391
E00060000069,안양 목련3단지 우성아파트 리모델링 사업,15.84,진행중,3392
E10047000030,김포시 운양동 1295-1 오피스텔 신축공사,13.29,진행중,3393
E00116000054,상계동 1025-4외 4필지 도시형생활주택 신축공사,19.94,진행중,3394
E00243000070,부산시 괴정동 255번지 일대 동주대학교 신축생활관 건립사업,18.60,진행중,3395
E00004000031,광산구 쌍암동 687-1 신축공사 ,18.99,진행중,3396
E00106000050,경기도 안양시 만안구 안양동 219-2 지식산업센터 소규모 지하안전영향평가 용역,19.75,진행중,3397
E00106000051,"구리 아이타워(구, 구리다기능주상복합시설)건립사업 소규모지하안전평가",15.01,진행중,3398
E00246000005,성환읍 왕림리 GNR 물류센터 신축공사 ,13.44,진행중,3399
E00228000046,서초구 서초동 1327-8번지 외 2필지 스퀘어플러스 신축공사 소규모 지하안전영향평가 용역,15.40,진행중,3400
E00047000120,김해 덕암 복합물류센터 신축공사,15.76,진행중,3401
E00210000029,고성군 아야진리 공동주택 신축공사  소규모지하안전평가,19.51,진행중,3402
E10092000007,하남감일지구 종교부지3 세계명교회 감일성전 신축공사 소규모 지하안전평가 용역,15.48,진행중,3403
E00203000099,관악구 봉천동 복합시설 신축공사 소규모 지하안전평가,13.66,진행중,3404
E10086000031,검단신도시 C15-1-2블럭 신축공사 소규모지하안전평가,17.29,진행중,3405
E00181000005,간동정수장 증설공사 소규모 지하안전영향평가용역,10.38,진행중,3406
E10053000036,당하동 오피스텔 신축공사,18.06,진행중,3407
E10122000003,성서공공폐수처리시설 하수연계펌프장 및 관로설치공사 소규모 지하안전평가,14.05,진행중,3408
E10091000024,"인천광역시 미추홀구 용현동 628-1번지 오피스텔 신축공사 지반조사, 소규모 지하안전영향평가, 가시설설계, 현황측량, 지하매설물도 작성, 하수관로 CCTV조사 용역",15.17,진행중,3409
E10006000031,양정동SH빌딩 소규모지하안전평가(재협의),19.86,진행중,3410
E10128000008,평택시 청북읍 어연리 물류센터 신축공사,12.05,진행중,3411
E00039000033,앞산점보 재개발정비사업 소규모 지하안전영향평가용역,13.86,진행중,3412
