evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00020000002,김해 진영 택지개발지구 근린생활시설 신축공사 소규모 지하안전영향평가,15000.00,16.85,0.00,20180827,20190130,33000.00,진행중,849,1
E00004000004,"노원 외 2역 승강편의시설 설치공사 소규모 지하안전영향평가용역(노원역,중계역)",4138.00,15.17,0.00,20181017,20190131,106667.00,진행중,174,1
E00004000005,노원 외 2역 승강편의시설 설치공사 소규모 지하안전영향평가용역(군자역),3073.00,11.70,0.00,20181017,20190131,106667.00,진행중,133,1
E00187000001,경북도청이전신도시 공공하수처리시설 설치사업(2단계) 소규모 지하안전영향평가,32443.00,15.30,0.00,20180820,20190702,31534.00,진행중,4904,1
E00031000010,수성구 만촌동 공동주택 건립에 따른 소규모지하안전영향평가 용역,260000.00,17.95,0.00,20180531,20190314,99000.00,진행중,18026,1
E00187000002,서울시 성동구 성수동 656-24 신축공사 소규모 지하안전영향평가,2500.00,19.10,0.00,20181031,20190131,37400.00,진행중,266,1
E00174000001,연경동 S-테라스 신축공사 소규모지하안전영향평가,7100.00,18.60,0.00,20181126,20190228,33000.00,진행중,1029,1
E00065000001,서구 암남동 2-21일원 미진 이지비아 공동주택 신축공사,146000.00,19.30,0.00,20180509,20180810,70000.00,진행중,17884,1
E00062000001,안산시 시화 MTV 특별계획구역 C7-2 신축계획 소규모 지하안전영향평가,22000.00,14.90,0.00,20181029,20190129,52800.00,진행중,17528,1
E00133000002,상대원동 223-27번지 지식산업센터 신축공사 소규모 지하안전영향평가,124000.00,19.31,0.00,20181106,20190130,49500.00,진행중,7394,1
E00204000001,천안시 서북구 업성동 자동차전시장 소규모지하안전영향평가,6600.00,13.66,0.00,20190102,20190331,59290.00,진행중,2368,1
E00203000001,성남시 수정구 태평동 엘리시아 오피스텔 신축공사 소규모 지하안전영향평가,13200.00,14.28,0.00,20181106,20190303,93500.00,진행중,968,1
E00144000003,동구복합문화체육센터 소규모 지하안전영향평가 용역,37800.00,15.86,0.00,20180425,20180911,68334.00,진행중,3340,1
E00012000001,경기도 김포시 양촌읍 양곡리 405-4외 4필지 업무시설 및 공동 주택 신축부지 소규모 지하안전영향평가,14800.00,14.00,0.00,20181022,20190322,30800.00,진행중,2155,1
E00063000001,범일3-1 도시환경 정비사업 소규모 지하안전영향평가서,10819.00,19.80,0.00,20180208,20181217,73260.00,진행중,6119,1
E00042000006,수기동 오피스텔 & 숙박시설 신축공사 소규모 지하안전영향평가용역,78900.00,14.68,0.00,20180701,20190121,48400.00,진행중,2811,1
E00065000003,한국국제전시장 지구단위계획구역(E2-2)복합시설 신축공사,70000.00,18.95,0.00,20180310,20180531,67100.00,진행중,3947,1
E00019000004,CGV 울산 신축공사 소규모지하안전영향평가,10000.00,19.39,0.00,20181025,20190110,64900.00,진행중,820,1
E00065000004,춘천시 근화동 센트럴파크 신축공사 소규모지하안전영향평가,85000.00,13.40,0.00,20180319,20180508,65450.00,진행중,5294,1
E00065000005,춘천시 조양동 레지던스호텔 신축공사 소규모지하안전영향평가,18000.00,19.10,0.00,20180519,20180727,68200.00,진행중,862,1
E00065000006,춘천시 근화동 1지역 주택조합 신축공사 소규모지하안전영향평가,80000.00,13.83,0.00,20180519,20180727,65450.00,진행중,4969,1
E00018000004,옥정동 965-6 근린생활시설 신축공사,40.00,12.77,0.00,20190103,20190207,43450.00,진행중,1203,1
E00065000009,강남구 역삼동 825-27번지 업무시설 신축공사 소규모 지하안전영향평가,10000.00,18.19,0.00,20180626,20181031,38500.00,진행중,458,1
E00065000010,원릉역00플라자1 신축공사 소규모 지하안전영향평가,7500.00,14.36,0.00,20180314,20180510,71500.00,진행중,2688,1
E00065000011,논현동 238-2 모두렌탈 사옥 신축공사 소규모 지하안전영향평가,10000.00,17.58,0.00,20180219,20180330,60500.00,진행중,551,1
E00098000003,대전보건대학교 치의학센터 및 학술정보관 증축공사,24000.00,17.00,0.00,20181122,20190220,30360.00,진행중,4963,1
E00065000012,가산동 더리브 지식산업센터 신축공사 소규모지하안전영향평가,10000.00,19.47,0.00,20181109,20190315,59400.00,진행중,4417,1
E00139000001,송촌동 상점가 공용주차 전용빌딩 건립공사,9850.00,14.50,0.00,20180820,20181117,47891.00,진행중,21468,1
E00063000002,광주광역시 화정동 일원 주상복합 계획안(1BL),128350.00,16.95,0.00,20181004,20190222,113300.00,진행중,87554,1
E00063000003,광주광역시 화정동 일원 주상복합 계획안(2BL),107890.00,16.47,0.00,20181004,20190222,113300.00,진행중,75770,1
E00065000013,가산동 더리브 지식산업센터 신축공사 소규모지하안전영향평가,10000.00,19.47,0.00,20181109,20190315,59400.00,진행중,4417,1
E00065000014,강남구 역삼동 825-27번지 업무시설 신축공사 소규모지하안전영향평가,10000.00,18.19,0.00,20180625,20181001,38500.00,진행중,550,1
E00050000001,남정지구 우수저류시설설치사업 소규모지하안전영향평가,9050.00,15.00,0.00,20180806,20181004,33330.00,진행중,4822,1
E00018000005,서둔동 16롯트(6-1-2블럭) 근생 및 생활 숙박시설 신축공사,900.00,19.00,0.00,20180815,20190220,34300.00,작성중,807,1
E00110000001,낙동강권역부문 사옥 건립사업 소규모 지하안전영향평가 용역,64800.00,19.00,0.00,20181221,20181228,20000.00,진행중,17399,1
E00146000003,"일광면 일광지구 E6B-2,3L 골드타워 신축공사 소규모지하안전영향평가",6100.00,13.20,0.00,20190107,20190318,33000.00,진행중,8126,1
E00017000007,광산구 첨단지구 쌍암동 오피스텔 신축공사,110000.00,14.00,0.00,20181130,20190603,44000.00,진행중,239860,1
E00066000002,대구감삼동 주거복합신축공사 소규모지하안전영향평가,275000.00,19.26,0.00,20181010,20191123,55000.00,진행중,4528,1
E00013000006,D Town 신사옥 개발사업,250000.00,14.72,0.00,20180915,20190218,44000.00,진행중,2938,1
E00013000007,대교 IT 지삭산업센터 신축공사,41700.00,19.00,0.00,20181104,20190227,0.00,진행중,1458,1
E00014000004,제주 LIFE GARDEN(프로젝트 ECO) 웰컴센터,326800.00,14.86,0.00,20181210,20190201,71500.00,진행중,10168,1
E00014000005,오설록 티 뮤지엄 증축 개발사업,26000.00,12.44,0.00,20181205,20190325,46530.00,진행중,0,1
E00102000016,남양뉴타운 근린생활시설 신축공사 중 소규모지하안전영향평가 용역,13000.00,16.58,0.00,20181022,20190412,49500.00,진행중,1213,1
E00102000017,동부산 오시리아 타워레지던스 신축공사 중 소규모지하안전영향평가,20000.00,12.40,0.00,20190131,20190523,49500.00,진행중,24750,1
E00123000001,의왕테크노파크 복합시설 신축공사,56800.00,18.06,0.00,20181017,20181214,55000.00,진행중,7263,1
E00022000004,양주 옥정 유일스카이오피스텔,21000.00,19.00,0.00,20181221,20190419,3500.00,진행중,2258,1
E00179000001,가양동 7구역 주택재건축 정비사업 소규모 지하안전영향평가용역,47000.00,10.70,0.00,20190220,20190325,51700.00,진행중,9377,1
E00146000004,창원시 상남동 7-2 00빌딩 신축공사에 따른 소규모지하안전영향평가,20000.00,14.62,0.00,20190114,20190430,38500.00,진행중,1796,1
E00105000007,M16 Ph1 Project(온도저감동),80000.00,18.00,0.00,20190102,20190930,122100.00,진행중,2251590,1
E00215000002,울산 신정동 동문 굿모닝힐 신축공사 지하안전영향평가,105000.00,16.80,0.00,20181015,20190430,44000.00,진행중,2893,1
E00122000001,구미시 중앙하수처리시설 민간투자사업(BTO) 소규모지하안전영향평가,1034.00,12.00,0.00,20180830,20190207,45100.00,진행중,59580,1
E00019000005,대구 침산동 공동주택 복합빌딩 신축공사 소규모지하안전영향평가,230000.00,16.44,0.00,20181210,20190330,64900.00,진행중,5805,1
E00201000001,부산항(북항)재개발사업(2차)실시설계용역지하주차장소규모지하안전영향평가용역,67000.00,16.05,0.00,20180829,20190315,40755.00,진행중,23518,1
E00060000003,여수웅천지구 오피스텔 신축공사,70000.00,18.91,0.00,20190201,20190220,55000.00,진행중,59539,1
E00218000001,기장읍 청강리 복합시설 신축공사 소규모 지하안전영향평가,42000.00,16.10,0.00,20181001,20181205,71500.00,진행중,4425,1
E00031000011,청라 힐 재개발 신축에 따른 소규모지하안전영향평가 용역,196000.00,19.22,0.00,20190103,20190522,57200.00,진행중,8502,1
E00056000002,여수시 관문동 주상복합아파트 신축공사,42000.00,13.83,0.00,20181224,20190423,48400.00,진행중,2302,1
E00157000001,한남동 744-4 근린생활시설 신축공사,3500.00,13.67,0.00,20190114,20190513,44000.00,진행중,577,1
E00234000001,문전교차로 지하차도 건설공사 소규모 지하안전영향평가 용역,25000.00,19.80,435.00,20181210,20191221,20000.00,진행중,0,1
E00079000001,황금동 멀티플렉스 시엠피타워 신축공사,50000.00,16.60,0.00,20190201,20190517,36300.00,진행중,1586,1
E00099000004,김포신곡6지구 S1B-1L 근린생활시설 신축공사 중소규모지하안전영향평가,25400.00,13.76,0.00,20190304,20190515,38500.00,진행중,0,1
E00167000001,응봉유수지 CSOs 저류조 설치공사 소규모 지하안전영향평가,34.00,17.47,0.00,20190320,20190617,49709.00,진행중,0,1
E00226000001,서구 평리동 주상복합 신축공사,29500.00,15.30,0.00,20181120,20190315,41800.00,진행중,1314,1
E00083000005,부산광역시 해운대구 재송동 1074-1번지 주상복합빌딩 신축공사,2500.00,12.00,0.00,20181130,20191231,30000.00,진행중,0,1
E00226000002,본동 주거복합 신축공사,78000.00,19.38,0.00,20190225,20190527,38500.00,진행중,0,1
E00157000002,방배동 909-6번지 근생 신축공사,5770.00,18.92,0.00,20181022,20190329,38500.00,진행중,809,1
E00139000002,세종테크밸리 플랜인피닛 사옥 신축공사,13000.00,12.80,0.00,20190408,20190527,58190.00,진행중,2006,1
E00020000003,연산동 00주상복합 신축공사 소규모지하안전영향평가,96100.00,19.80,0.00,20190110,20190529,58300.00,진행중,0,1
E00184000002,북부산새마을금고 회관 신축공사 소규모 지하안전평가 용역,10000.00,16.00,0.00,20190408,20190531,25300.00,진행중,1386,1
E00227000001,창원시 사림동 오피스텔 복합건물 신축공사 소규모 지하안전영향평가,76000.00,16.30,0.00,20190407,20190607,77000.00,진행중,0,1
E00045000004,김포한강신도시 지식산업센터 신축공사(MS-7BL),130000.00,17.55,0.00,20190304,20190605,55000.00,진행중,9488,1
E00055000001,대구광역시 달서구 본동 주상복합 신축공사,50000.00,16.00,0.00,20190211,20190530,36300.00,진행중,2630,1
E00149000004,전주완주 혁신도시 업무시설(오피스텔) 신축공사,25000.00,15.10,0.00,20190318,20190712,55000.00,진행중,2687,1
E00184000003,소규모 지하안전영향평가 용역(국민건강보험공단 부산사하지사 신축설계),30000.00,11.00,0.00,20190426,20190823,33090.00,진행중,0,1
E00015000004,제주시 연동 1454외 4필지 복합시설 신축공사 소규모지하안전영향평가,65000.00,15.54,0.00,20181210,20190419,38781.00,진행중,6974,1
E00066000006,여수시 신기동 공동주택 신축공사 소규모 지하안전영향평가,49300.00,15.00,0.00,20190201,20190327,47300.00,진행중,18092,1
E00066000007,목포석현도룡지구 지역주택조합 공동주택 지하안전영향평가,136000.00,19.46,0.00,20190305,20190425,55000.00,진행중,27168,1
E00013000008,울산광역시 중구 우정동 복합시설 신축공사,16000.00,19.00,0.00,20181201,20190731,33000.00,진행중,0,1
E00009000009,대구역 센트럴포스시티주상복합 신축공사 소규모지하안전영향평가,220000.00,18.06,0.00,20190320,20190614,80300.00,진행중,14818,1
E00019000006,김해 율하 솔리비오 메디컬타워 신축공사 소규모지하안전영향평가,140000.00,19.90,0.00,20190211,20190515,33000.00,진행중,1062,1
E00063000004,진해구 경화동 실버메디컬타워 신축공사 소규모 지하안전영향평가서,25000.00,14.08,0.00,20180905,20181012,88000.00,진행중,1319,1
E00227000002,아산시 모종동 주상복합시설 신축공사 소규모 지하안전영향평가,42800.00,19.40,0.00,20190603,20190628,44000.00,진행중,1562,1
E00205000003,천안주공4단지 주택재건축 정비사업 소규모지하안전영향평가,23900.00,13.00,0.00,20180806,20190118,95700.00,진행중,50441,1
E00137000002,광주광역시 백운동 주상복합 신축공사 소규모 지하안전영향평가,118500.00,13.30,0.00,20191201,20230228,78000.00,진행중,6077,1
E00118000001,대구 북구 고성동 주상복합(ALT-4) 신축공사,4470000.00,19.70,0.00,20190422,20190705,88000.00,진행중,16050,1
E00092000001,하남미사더리브 스마트시티 신축공사 소규모 지하안전영향 평가,114800.00,19.96,0.00,20190403,20190703,60500.00,진행중,6139,1
E00097000003,대현2동강변 주택재건축정비사업 소규모지하안전영향평가,373500.00,15.85,0.00,20190401,20190830,44000.00,진행중,40820,1
E00019000007,대저1자연재해위험개선지구 정비사업(신적배수펌프장) 소규모지하안전영향평가,22508.00,13.30,0.00,20190215,20190430,31815.00,진행중,1198,1
E00103000002,도남정수장 확장공사 소규모지하안전영향평가,9780.00,19.90,0.00,20190226,20190426,37644.00,진행중,0,1
E00106000002,세종시 1-5생활권 상업업무용지 내 C36BL 복합시설 신축공사 소규모지하안전영향평가,158000.00,17.30,0.00,20190507,20190722,41250.00,진행중,9715,1
E00129000001,소규모 지하안전영향평가,44000.00,12.36,0.00,20190430,20190725,66000.00,진행중,0,1
E00218000003,김해시 장유동 00농협 신축공사,8000.00,15.05,0.00,20190320,20190531,49900.00,진행중,0,1
E00066000008,울산서부동 공동주택 신축공사 1BL,518500.00,11.51,0.00,20180807,20190923,86000.00,진행중,46183,1
E00102000018,세종 6-4생활권 UR1-1 개발사업 중 소규모지하안전영향평가,72800.00,19.05,0.00,20190417,20191101,33000.00,진행중,0,1
E00179000002,"중앙로 신,구 지하상가 연결사업 소규모 지하안전영향평가 수립용역",11600.00,14.84,0.00,20190416,20191210,19629.00,진행중,0,1
E00102000019,세종 6-4생활권 UR1-2 개발사업 중 소규모지하안전영향평가,78200.00,18.91,0.00,20190417,20191101,33000.00,진행중,5125,1
E00066000009,울산 부동 공동주택 신축공사 2BL,603000.00,18.11,0.00,20180807,20190923,82000.00,진행중,48550,1
E00044000003,"판교 제2테크노밸리 E8-1,2 업무시설 신축공사 소규모 지하안전영향평가서",144100.00,19.55,0.00,20190701,20191231,43780.00,진행중,7484,1
E00149000005,천안시 서북구 두정동 1434번지 근린생활시설 및 의료시설 신축공사,10000.00,15.10,0.00,20190722,20190826,55000.00,진행중,1386,1
