evalNo,evalNm,maxDigDepth,proStage,no
E00001000012,청주고속터미널 복합개발사업 지하안전영향평가 수행 용역,40.61,진행중,303
E00001000013,청주고속터미널 복합개발사업 지하안전영향평가 수행 용역,40.61,진행중,304
E00020000007,대저2 재해위험개선지구 정비사업 지하안전영향평가(터널)용역,6.70,진행중,305
E00012000022,잠실천호대교 남단IC 연결체계개선사업 지하환경영향평가 용역,19.19,진행중,306
E00132000001,사천예수화전지구 공공지원민간임대주택 공급촉진지구 조성사업,40.01,진행중,307
E10044000003,동탄~고덕 연계 열수송관공사 지하안전영향평가,13.30,진행중,308
E10068000001,온산 덕신 근린공원 진입도로 개설공사 지하안전영향평가,10.66,진행중,309
E00038000078,상봉역 역세권 청년주택 신축공사 지하안전영향평가,26.36,진행중,310
E00035000025,2019년 중앙지사 열수송관공사 지하안전영향평가,10.60,진행중,311
E00239000001,대전 중구 선화동 106-1 주상복합 신축공사 지하안전영향평가,24.25,진행중,312
E00005000010,음성 성본산업단지 폐기물최종처리시설 조성사업 지하안전영향평가,38.48,진행중,313
E00139000015,유성구 봉명동 552-7 근린생활시설 신축공사,28.32,진행중,314
E00105000015,2019 승강편의시설 설치사업 (동대문역사문화공원역 #4) 지하안전영향평가,14.45,진행중,315
E00151000005,울산공업용수도 노후관 개량공사(3차),7.00,진행중,316
E00105000016,국지도39호선 양주 장흥~광적 도로건설공사 지하안전영향평가 용역,19.66,진행중,317
E00065000020,금산 중도리00아파트 신축공사,22.16,진행중,318
E00099000015,"고양시 덕양구 도내동 972, 973번지 근린생활 시설 및 오피스텔 신축공사",20.70,진행중,319
E00099000016,"고양시 덕양구 도내동 974, 975번지 근린생활 시설 및 오피스텔 신축공사",20.70,진행중,320
E00106000016,이천시 안흥동 주상복합 신축공사,30.00,진행중,321
E00102000044,BNK부산은행 수영지점 신축공사 중 지하안전영향평가,26.31,진행중,322
E00073000002,영등포 당산동2가 역세권 청년주택 지하안전영향평가,30.47,진행중,323
E00092000003,천연가스 공급시설 건설공사 지하안전영향평가 용역,34.70,진행중,324
E00066000027,대구광역시 북구 칠성동 주상복합 신축공사,22.02,진행중,325
E00017000017,인천시중구 운서동 3093-5오피스텔 신축공사지하안전영향평가 보고서,23.09,진행중,326
E00017000018,서초동 1327-34 복합시설 신축공사 지하안전영향평가,29.52,진행중,327
E00001000015,과천지식정보타운 지식 10BL 지하안전영향평가,22.76,진행중,328
E00066000028,대구광역시 수성구 범어동 주거복합 신축공사,22.44,진행중,329
E00002000023,광양(1)공업용수도 노후관 개량사업 지하안전영향평가,17.06,진행중,330
E00001000017,"고양덕은지구 도시개발사업 업무11,12블럭 지식산업센터 지하안전영향평가",29.46,진행중,331
E00017000025,대구달성공원역 주상복합 신축공사지하안전영향평가,22.10,진행중,332
E00050000002,광양지역 전기공급시설 전력구공사(백운-광양항) 지하안전영향평가 용역,15.10,진행중,333
E00080000017,강북구 수유동 역세권 청년주택 신축공사,24.70,진행중,334
E00167000004,인천지역 전기공급시설 전력구공사(아암분기) 등 3건 지하안전영향평가 용역,75.00,진행중,335
E00072000004,광진구 화양동 116-1 일대 오피스텔 신축공사,24.46,진행중,336
E00116000013,청주시 서원구 물류센터 1B-1BL 신축공사 지하안전영향평가,30.31,진행중,337
E10013000001,동탄~인덕원 복선전철 제9공구 건설공사 지하안전영향평가 용역,46.00,진행중,338
E10073000001,광주지역 전기공급시설 전력구공사(신광주-일곡 지중화)지하안전영향평가 용역,33.28,진행중,339
E00141000014,강남구 역삼동 826번지 복합시설 지하안전영향평가,25.00,진행중,340
E00066000030,"안양시 만안구 안양동 627-1,2,3번지 주상복합 신축공사",27.57,진행중,341
E00243000020,화성지역 전기공급시설 전력구공사(중동탄분기) 지하안전영향평가,33.31,진행중,342
E00106000017,아산 모종동 562-1외 1 주상복합 신축공사,32.96,진행중,343
E00066000031,대전광역시 중구 선화동 주거복합 신축공사,25.02,진행중,344
E00202000001,양산~사송 연계2단계 및 사송지구내 열수송관공사 지하안전영향평가용역,7.60,진행중,345
E00165000005,P3-LINE 전력공동구 지하안전영향평가,27.70,진행중,346
E00188000002,"터널식전력구 지하안전영향평가 용역(호매실-남수원, 통진-강화)",60.20,진행중,347
E00133000012,대구 삼덕동 주상복합 신축공사,26.65,진행중,348
E00102000046,중구 순화 1-2지구 도시환경정비사업 신축공사 지하안전영향평가,25.36,진행중,349
E00066000032,"안양시 만안구 안양동 627-30,32번지 업무복합시설 신축공사",31.24,진행중,350
E00102000047,강남역 오피스 개발사업 지하안전영향평가 용역,30.67,진행중,351
E00031000024,만촌네거리 주거복합 신축공사 지하안전영향평가 용역,25.95,진행중,352
E00066000033,대구광역시 달서구 본동 743번지 주상복합 신축공사,27.27,진행중,353
E00026000001,신안산선 복선전철 민간투자사업 지하안전영향평가,35.00,진행중,354
E00121000023,삼성동 144-6번지 근생 및 오피스텔 신축공사,30.02,진행중,355
E00121000024,운남동 영종하늘도시 00오피스텔 신축공사,25.03,진행중,356
E00134000016,인천도시철도1호선 검단연장선 건설공사 지하안전영향평가용역,29.40,진행중,357
E10013000002,고덕비즈밸리 자족2-3 00사옥 신축공사 지하안전영향평가,25.70,진행중,358
E00045000009,대구 동구 신천동 주거복합 신축공사,23.34,진행중,359
E00163000008,음성~진천지역 전기공급시설 전력구공사(만승~서음성)지하안전영향평가,34.67,진행중,360
E00198000014,서울 중구 필동3가 78-8외 2필지 근린생활시설 신축공사,24.39,진행중,361
E00017000027,수원발KTX직결사업지하안전영향평가서,21.79,진행중,362
E00022000020,강남구 논현동 249-9번지 외 1필지 신축공사,26.26,진행중,363
E00137000005,광주지역 전기공급시설 전력구공사(계림-일곡),45.59,진행중,364
E00055000036,판교 제2테크노밸리 행복주택 및 기업성장센터 건설사업,40.96,진행중,365
E00106000018,구리갈매 자족1 지식산업센터 신축공사,26.67,진행중,366
E00141000016,노량진동 역세권 청년주택 신축공사에 따른 지하안전영향평가 용역,34.11,진행중,367
E00109000009,여의도 10-3 오피스텔 신축공사,25.96,진행중,368
E00102000048,강남지사 열수송망[탄천구간] 성능보강공사[2단계],7.72,진행중,369
E00035000027,의왕시 오전다구역 주택재개발정비사업 지하안전영향평가,26.73,진행중,370
E00066000034,부천 소사역세권 특별계획구역 내 주상복합 신축공사,32.06,진행중,371
E00133000014,광교 C6블럭 주상복합 개발계획,37.44,진행중,372
E00060000014,덕소 5B구역 도시 환경정비사업 신축공사,25.39,진행중,373
E00060000015,성내5구역 주상복합 신축공사,34.76,진행중,374
E00047000034,대구 동구 신암동 주상복합 신축공사,29.74,진행중,375
E00199000003,울산 무거동 지하안전영향평가 용역,26.61,진행중,376
E00142000004,울산지역 전기공급시설 전력구공사 외 2건 지하안전영향평가 용역(산하S/S 배전인출),37.87,진행중,377
E00203000014,"화성시 병점복합타운 상업13-2,3,4블록 신축공사",23.46,진행중,378
E00061000007,SW드림타운 건립공사,29.40,진행중,379
E00066000035,남양주 도농공원 개발행위 특례사업 공동주택 신축공사,23.47,진행중,380
E00035000029,신용산역 북측 제2구역 도시환경 정비사업,34.20,진행중,381
E00035000030,노량진5구역 주택재개발정비사업 지하안전영향평가 용역,25.40,진행중,382
E00223000002,시흥시 장현택지개발지구 내 상업2-1블럭 소규모지하안전영향평가 용역,16.25,진행중,383
E00055000038,판교 제2테크노밸리 행복주택 및 기업성장센터 건설사업(성남시청),40.96,진행중,384
E00022000022,신사동 503-2번지 복합시설 신축공사,33.40,진행중,385
E00031000026,만촌역 지하연결통로 및 출입구 설치공사,13.68,진행중,386
E00065000023,지방도 358호선(김포~관산간) 파주구간 개설사업,28.30,진행중,387
E00189000003,고양~중앙 연계관로 개선공사 지하안전영향평가,9.00,진행중,388
E00012000025,성북구 길음시장 정비사업 소규모 지하안전영향평가,27.31,진행중,389
E00082000007,하왕십리동 역세권 2030 청년주택 신축공사,26.90,진행중,390
E00193000007,판교제2테크노밸리 오피스텔 신축공사 (지원시설용지D1-1),26.51,진행중,391
E00102000050,2020 승강편의시설 설치 지하안전영향평가 대행용역(신림역 #5 E/S 설치공사),8.94,진행중,392
E00055000039,성남 성호시장 도시개발사업 오피스텔 신축공사,32.12,진행중,393
E00208000010,도봉산~옥정 광역철도건설사업 지하안전영향평가,52.02,진행중,394
E00102000051,판교 제2테크노밸리 PSK CAMPUS 조성사업,30.86,진행중,395
E00133000016,과천지식정보타운 3-3BL 오피스텔 신축공사,34.61,진행중,396
E00084000007,마포구 신수동 지역주택조합아파트(역세권SHIFT) 건설사업,23.30,진행중,397
E00057000012,상계2구역 주택재개발 정비사업,23.42,진행중,398
E00127000002,여의도동 오피스텔 개발사업 지하안전영향평가,27.06,진행중,399
E10056000001,"서울특별시 용산구 서빙고동 4-3,15,77신축공사(서호교회)",22.21,진행중,400
E00167000005,인천지역 전기공급시설 전력구공사(아암분기)  등3건 지하안전영향평가 용역(북안산S/S 배전인출 2차),28.52,진행중,401
E00243000025,"창원시 성산구 상남동 74-3, 4번지 생활숙박시설 신축공사 지하안전영향평가 용역",25.14,진행중,402
E00030000010,"강남구 논현동 218-27,28 신축공사",29.19,진행중,403
E00142000005,울산지역 전기공급시설 전력구공사 외 2건 지하안전영향평가 용역(통영-아주),24.36,진행중,404
E00017000028,인천광역시 남동구 구월동 1198번지 외 12 길병원 편의시설 증축공사,30.10,진행중,405
E00115000005,오산세마역 생활형숙박시설신축공사 지하안전영향평가,30.96,진행중,406
E00027000010,평택~부여~익산(서부내륙)고속도로 예산군통과구간 변경설계 터널 지하안전영향평가 용역,202.00,진행중,407
E00160000002,2020 승강편의시설 설치 지하안전영향평가 대행용역 (낙성대역),11.06,진행중,408
E00121000026,청담빌딩 복합시설 신축공사,33.25,진행중,409
E00057000014,시흥은계 상업2-3 오피스텔 신축공사,38.73,진행중,410
E00224000005,대구 중구 남산동 주상복합시설 신축공사 지하안전영향평가,25.73,진행중,411
E00082000008,황학동 업무시설 및 근린생활시설 신축공사,33.45,진행중,412
E00247000003,서울특별시 영등포동2가 오피스텔 신축공사,26.47,진행중,413
E00080000023,"강남구 역삼동 719-16, 17번지 오피스텔 신축공사",27.91,진행중,414
E00114000015,인천시 서구 청라동 96-15,28.51,진행중,415
E00065000024,동작구 상도동 23-42번지 일원 상도역세권 공공임대 주택사업,24.31,진행중,416
E00035000032,우방범어타운(2차) 주택재건축정비사업 지하안전영향평가,21.00,진행중,417
E00044000015,서울시 용산구 한남동 76-6 오피스텔 개발사업 지하안전영향평가,30.53,진행중,418
E00020000011,부산 강서지역 전기공급시설 전력구공사(세산분기) 지하안전영향평가,70.15,진행중,419
E00184000012,양정동(399-2번지) 주상복합 신축공사 지하안전영향평가 용역,21.46,진행중,420
E00134000024,인천도시철도1호선 검단연장선 1공구 건설공사 지하안전영향평가용역,44.38,진행중,421
E00133000018,광명시 하안동 일반사업구역 C-3블럭 지식산업센터 신축공사,27.80,진행중,422
E00095000014,2019년 파주지사 열수송관공사 지하안전영향평가,9.80,진행중,423
E00243000026,의정부지역 전기공급시설 전력구공사(신의정부-진접) 지하안전영향평가 용역,53.34,진행중,424
E00186000007,방이동 50-1 H타워 신축공사 지하안전영향평가,23.00,진행중,425
E00005000011,구리시 수택동 409-25일원 복합시설 신축공사,31.16,진행중,426
E10003000006,영광단주 행복주택 건설사업,25.75,진행중,427
E10003000007,오송 지하차도 개설공사,15.87,진행중,428
E00228000013,인천 효성구역 도시개발사업,22.40,진행중,429
