evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00010000025,송도국제도시 F6-1-B블럭 복합시설 신축공사,102800.00,29.58,0.00,20200630,20210414,66000.00,진행중,5102,1
E00066000041,성수동 업무·상업 복합시설 개발사업 지하안전영향평가 용역,120000.00,29.30,0.00,20200828,20210108,88000.00,진행중,1881,1
E00001000024,"판교 제2테크노밸리 G2블록(G2-1,2-2) 업무시설 신축산업 지하안전영향평가",190000.00,28.11,0.00,20191107,20210122,192500.00,진행중,8006,1
E00164000007,남산N타워(오피스텔) 신축공사 지하안전 영향 평가,80000.00,25.05,0.00,20200910,20210430,108900.00,진행중,1118,1
E00133000023,성남 단대오거리역 오피스텔 신축공사,189000.00,36.51,0.00,20200220,20210122,102300.00,진행중,3157,1
E00062000015,안성 일죽 물류센터 신축사업,60000.00,29.23,0.00,20200911,20210131,118250.00,진행중,27544,1
E00047000042,을지로3가 6지구 도시환경정비사업 신축공사,442000.00,32.90,0.00,20200903,20210205,88000.00,진행중,3827,1
E10006000006,해운대구 우동 1513번지 지하안전영향평가서 작성 및 협의,100000.00,25.16,0.00,20201130,20201231,38500.00,진행중,1490,1
E00200000030,천안시 불당동 1481번지 오피스텔 신축공사 지하안전영향평가 용역,11800.00,28.55,0.00,20200713,20210305,52800.00,진행중,0,1
E00200000031,천안시 불당동 1482번지 오피스텔 신축공사 지하안전영향평가 용역,9200.00,29.85,0.00,20200713,20210305,52800.00,진행중,3100,1
E00205000019,동원성남 복합공장 신축공사,134000.00,26.60,0.00,20200530,20201031,181500.00,진행중,0,1
E00047000043,더강남 832 PFV 오피스텔 개발사업,390000.00,39.60,0.00,20200801,20210525,242000.00,진행중,2728,1
E00057000018,세운재정비 촉진지구 3-9구역 도시환경 정비사업,391400.00,38.66,2421.18,20181201,20201228,35200.00,진행중,3061,1
E00184000014,연제구 연산동(1124-25번지) 복합시설 신축공사 지하안전평가 재협의 용역,51000.00,24.30,0.00,20201006,20210205,49500.00,진행중,0,1
E00143000015,수원 호매실 공공주택지구 생활숙박시설 신축공사,3700.00,22.59,0.00,20201102,20210226,44000.00,진행중,8626,1
E00089000002,고속국도 제400호선 김포-파주간 건설공사 제2공구 지하안전영향평가,560000.00,46.56,2980.00,20200219,20200828,154091.00,진행중,85709,1
E00015000005,서귀포시 중문관광단지 하수관로 정비사업 지하안전영향평가,24900.00,11.54,634.00,20200610,20201106,1195200.00,진행중,256,1
E00055000045,천안시 문화3 성황구역 정비사업,742800.00,23.91,0.00,20191020,20201119,82500.00,진행중,31982,1
E00057000020,김포시 고촌읍 신곡리 오피스텔 신축공사,36000.00,28.70,0.00,20201001,20201231,88000.00,진행중,8872,1
E00164000008,마포구 양화로 복합시설 신축공사 지하안전영향평가,35000.00,34.13,0.00,20200910,20201202,69300.00,진행중,1605,1
E00126000031,성수 CF-TOWER(가칭) 신축공사 지하안전영향평가,11046.00,27.50,0.00,20201026,20201127,66000.00,진행중,1062,1
E00057000021,대구MBC부지 주상복합 신축공사,700000.00,23.00,0.00,20200617,20201201,88000.00,진행중,1761900,1
E00027000015,부산시민공원주변 재정비촉진1구역 도시정비형재개발사업 지하안전영향평가,700000.00,26.76,0.00,20200803,20201203,179300.00,진행중,35608,1
E00066000046,중랑구 상봉동 109-28번지 역세권 청년주택 신축공사,96000.00,29.68,0.00,20201019,20201120,65000.00,진행중,4069000,1
E00080000029,논현동 카일룸까사 업무시설 신축공사 지하안전영향평가,27000.00,23.79,0.00,20200901,20201130,70000.00,진행중,626,1
E00173000003,금곡동~대곡동간 도로개설공사 지하안전영향평가용역,100600.00,27.50,274.00,20201014,20210728,45276.00,진행중,0,1
E00002000031,고덕국제화 배수지 배수관로 매설공사 지하안전영향평가 용역,5365.65,16.67,207.60,20210205,20210405,79678.00,진행중,95,1
E00134000030,인천검단지구 AA12-2BLOCK 공동주택용지 지하안전영향평가,616300.00,30.51,0.00,20181114,20190314,99000.00,진행중,0,1
E00134000034,화성동탄 2지구 일상10블럭 업무복합시설 건설공사 지하안전영향평가,252500.00,25.95,0.00,20200430,20201111,132000.00,진행중,5200,1
E00031000028,태평로3가 211-1 주거복합 신축 지하안전영향평가 용역,120000.00,22.16,0.00,20201101,20210204,126500.00,진행중,2653,1
E00035000036,용산 한남유림빌라 개발사업 신축공사  지하안전영향평가,25000.00,23.70,0.00,20200204,20210618,132000.00,진행중,0,1
E00134000035,“은평구 은평뉴타운 업무1BL 업무시설 신축공사” 지하안전영향평가,30000.00,22.80,0.00,20201001,20210121,88000.00,진행중,2991,1
E00044000019,마곡 크리스탈지노믹스 R&D센터 신축공사에 따른 지하안전영향평가 용역,44000.00,28.68,0.00,20191220,20200518,106700.00,진행중,2669,1
E00044000022,서울회관 재건축 지하안전영향평가 용역,383270.00,33.00,0.00,20190104,20200305,132000.00,진행중,8243,1
E00097000009,지산동 OO오피스텔 신축공사 지하안전영향평가,60000.00,33.67,0.00,20200628,20210630,49500.00,진행중,1128,1
E00056000006,서울 노원지역 전기공급시설 전력구 공사(신내-중계),8100.00,23.05,150.00,20200603,20210628,46000.00,진행중,2,1
E00056000007,"안성-평택지역 전기공급시설 전력구 공사(고덕-서안성, 산하리)",41200.00,43.12,2324.00,20191115,20201006,52822.00,진행중,10,1
E00116000019,수지구 성복동 주상복합 신축공사,80000.00,24.20,0.00,20201026,20210312,77000.00,진행중,1914,1
E00005000013,고양 향동지구 7BL 지식산업센터 신축공사,170000.00,24.16,0.00,20200912,20201209,99000.00,진행중,7065,1
E00099000019,서울 미아동 삼양특별계획구역Ⅲ 주거복합 개발사업 지하안전영향평가,310000.00,22.02,0.00,20190626,20210429,137500.00,진행중,10914,1
E00066000047,인천청라 국제금융단지 B5-1-2블록 업무시설 신축공사,64500.00,24.96,0.00,20200720,20201210,118000.00,진행중,4192400,1
E00172000004,청주지역 전기공급시설 전력구공사(신청주분기),115135.00,66.00,2557.00,20200113,20200710,54480.00,진행중,20,1
E00164000009,논현동 도산대로 150 개발사업 지하안전영향평가 ,30000.00,30.07,0.00,20191210,20200724,77000.00,진행중,1305,1
E00248000003,인천광역시 중구 중산동 1886-6 오피스텔 신축공사 지하안전영향평가,38000.00,27.40,0.00,20200427,20201125,88000.00,진행중,0,1
E00126000032,서울 강서지역 전기공급시설 전력구공사(강서 S/S 인출),6500.00,14.64,62.28,20200701,20201215,0.00,진행중,6,1
E00021000006,남양주 다산진건지구 상업1-2BL 오피스텔 신축공사 대규모지하안전영향평가,145000.00,28.11,0.00,20201231,20210210,88000.00,진행중,8399,1
E00001000025,경기도 광주시 경안동 업무시설 및 도시형생활주택 신축공사 지하안전영향평가,58630.00,30.99,0.00,20200907,20201102,77000.00,진행중,639,1
E00203000043,가평군 고성리 K-52 실전잠수풀 신축공사,8000.00,56.06,0.00,20200701,20210201,165000.00,진행중,488,1
E00001000026,"강남구 역삼동 653-4번지 지구단위계획구역 A1, A2BL 신축공사",118929.00,32.98,0.00,20200525,20201106,89000.00,진행중,50476,1
E00102000081,여주시 삼교동 물류창고 신축공사,108000.00,31.70,0.00,20200616,20210429,192500.00,진행중,61734,1
E00133000024,오산세교 택지개발지구 지원시설용지 자6BL 지식산업센터 신축공사,160500.00,20.66,0.00,20201123,20210625,104500.00,진행중,8352,1
E00133000025,오산세교 택지개발지구 지원시설용지 자7BL 지식산업센터 신축공사,211300.00,22.26,0.00,20201031,20210308,137500.00,진행중,10726,1
E00022000031,해운대 우동 548번지 주거복합시설 신축공사,150000.00,29.27,0.00,20191111,20200527,127600.00,진행중,0,1
E00099000021,경기도 하남시 풍산동 588-4번지 의료시설 신축공사 지하안전영향평가,55000.00,24.60,0.00,20200831,20201217,110000.00,진행중,3568,1
E00102000084,2021년 안양지역 주수송관 취약지구 개선공사 중  경부선철도 횡단 추진공사,5000.00,25.24,76.20,20201101,20201222,253000.00,진행중,117,1
E00043000021,파주 운정지구 F5-2블럭 2-4 오피스텔 신축공사,210000.00,28.15,0.00,20180312,20180515,117700.00,진행중,1131,1
E00176000010,마곡지구 CP4 개발사업 지하안전영향평가,2166000.00,39.36,0.00,20201207,20210507,154000.00,진행중,0,1
E00020000015,양산~김해지역 전기공급시설 전력구공사(대동분기) 지하안전영향평가,48600.00,40.00,1272.00,20201001,20210412,52180.00,진행중,3925,1
E00043000022,인천 서구 검단지구 C5-1-3블럭 지하안전평가,25000.00,22.77,0.00,20200925,20201202,59400.00,진행중,2339,1
E00205000020,의정부동 424 주상복합 신축공사,200000.00,23.70,0.00,20201001,20201230,187000.00,진행중,19267,1
E00243000035,해운대구 중동 생활숙박시설 신축공사 지하안전영향평가 용역,94000.00,24.89,0.00,20200708,20210322,110000.00,진행중,2603,1
E10044000014,용인시 처인구 이동읍 덕성리 주상복합 신축공사 지하안전영향평가,50865.00,21.05,0.00,20200507,20200719,55000.00,진행중,2957,1
E00020000016,여수시 학동 74번지 일원 주상복합 신축공사 지하안전영향평가,65000.00,22.10,0.00,20200701,20210617,82500.00,진행중,2812,1
E00044000026,논현동 98번지 외 2필지 신축공사에 따른 지하안전영향평가 용역,42000.00,30.07,0.00,20201029,20210203,121000.00,진행중,1432,1
E00080000031,동대문구 신설동 98-18번지 청년주택 신축공사 지하안전영향평가,16200.00,25.10,0.00,20201201,20210831,66000.00,진행중,0,1
E00102000086,고양 식사2지구 오피스텔 신축공사,35000.00,26.65,0.00,20191104,20200205,90200.00,진행중,3344,1
E00010000030,아산시 배방읍 장재리 1752번지 오피스텔 신축공사,120000.00,26.24,0.00,20200914,20210504,132000.00,진행중,0,1
E00130000008,동탄~인덕원 복선전철 제1공구 및 월곶~판교 복선전철 제8공구 건설공사 지하안전영향평가 용역,249900.00,51.97,2810.70,20200610,20210430,145190.00,진행중,41896,1
E00063000034,흑석11재정비촉진구역재개발정비사업,402000.00,37.01,0.00,20191231,20210428,242000.00,진행중,70193,1
E00230000003,부산광역시 북구 덕천동 399-1 외 오피스텔 신축공사 지하안전영향평가 용역,100000.00,25.40,0.00,20200902,20210311,73700.00,진행중,1732,1
E00066000049,의정부 발곡근린공원 민강공원 특례사업 비공원시설 신축공사,359500.00,30.45,0.00,20201020,20210112,90000.00,진행중,19037,1
E00009000018,판교 제2테크노밸리 G3-2획지 건설사업 지하안전영향평가 용역,160000.00,24.07,0.00,20190429,20210507,80300.00,진행중,7988,1
E00005000014,인천 서구 검단지구 C12-4-1블럭 오피스텔 신축공사,72000.00,26.20,0.00,20201120,20210115,110000.00,진행중,1929,1
E00102000089,금천시흥동 종합병원 신축공사,294800.00,28.72,0.00,20201214,20210226,154000.00,진행중,24721,1
E00044000027,장충동 프로젝트 지하안전영향평가 용역,121000.00,38.21,0.00,20200228,20200531,99000.00,진행중,2616,1
E10007000006,보타니크 삼성 복합빌딩 신축공사,100000.00,35.49,0.00,20200706,20201218,148500.00,진행중,5807,1
E00010000031,판교 제2테크노밸리 G3-1획지 신축설계,85000.00,23.28,0.00,20190425,20211104,66000.00,진행중,6975,1
E00063000035,(재협의) 남양주시 다산지금 자족 2BL 지식산업센터 신축공사,123700.00,24.41,0.00,20201116,20201210,77000.00,진행중,0,1
E00222000008,이천 부악근린공원 민간공원 조성사업 내 공동주택 신축공사 지하안전영향평가,249300.00,26.15,0.00,20201102,20210114,60000.00,진행중,55549,1
E00021000008,서울시 은평구 불광동 신축공사,600000.00,26.90,0.00,20200327,20210706,228800.00,진행중,75987,1
E00210000013,현대모비스 의왕 기술연구동 신축공사 지하안전영향평가,150000.00,26.50,0.00,20201121,20210114,189200.00,진행중,10792,1
E00001000027,등촌동 629-1번지 일원 지식산업센터 신축공사-지하안전영향평가,38000.00,27.50,0.00,20200831,20210126,132000.00,진행중,0,1
E10044000015,"서초동 1595-3,4,6번지 오피스텔 신축공사",118200.00,28.00,0.00,20201214,20210226,99000.00,진행중,18440,1
E00186000010,"방이동 47-7, 10 오피스텔 신축공사 지하안전영향평가",10835.00,24.60,0.00,20190926,20191224,55000.00,진행중,0,1
E00102000091,강남지사 열수송망 성능 보강공사[2단계],2500.00,9.65,72.70,20190902,20210701,229029.00,진행중,0,1
E00230000004,우동2 재개발정비구역 주거복합시설 신축공사,600000.00,21.60,0.00,20200215,20200417,126500.00,진행중,12814,1
E00210000014,KCC울산 일반산업단지 폐기물처리시설 조성사업 지하안전영향평가,7620.00,22.03,0.00,20201201,20210120,132000.00,진행중,0,1
E00038000089,동탄2신도시 업무6-1BL 복합시설 신축공사,59000.00,25.86,0.00,20180831,20181107,73700.00,진행중,1838,1
E00030000014,경기도 의정부 민락2지구(민락동852-1) 업무시설 신축공사,170000.00,22.99,0.00,20200529,20210126,104000.00,진행중,11398,1
E00025000023,2018 지하철 승강편의시설 설치공사 1차(청량리역) 지하안전영향평가,4300.00,14.13,39.69,20180801,20191031,202860.00,진행중,24,1
E00057000025,세운 3-3구역 도시정비사업,335110.00,39.16,2700.72,20181203,20200430,70400.00,진행중,0,1
E00001000028,서초동 1445-1번지 외 1필지 오피스텔 신축 소규모 지하안전영향평가,40000.00,26.40,0.00,20191231,20201209,104500.00,진행중,1677,1
E00086000005,“GT WORLD 신축공사“ 지하안전영향평가용역,40000.00,22.50,0.00,20191125,20210819,77220.00,진행중,4641,1
E00082000012,천왕 역세권 도시환경 정비사업 신축공사,217195.00,20.86,0.00,20190103,20190327,128000.00,진행중,10241,1
E00043000024,광안동 종합병원 건립공사에 따른 지하안전영향평가,40000.00,23.00,0.00,20190626,20200417,154770.00,진행중,2036,1
E00044000032,2020년 강서지사 인입통신구 지장이전공사 지하안전영향평가,11000.00,27.61,89.00,20210126,20210630,88926.00,진행중,382,1
E00102000092,SK 무의 연수원 증축공사,100000.00,32.74,0.00,20191025,20200330,115500.00,진행중,63291,1
E00055000058,동서울-미금TL 등 2개 전력구 공사 지하안전영향평가,34100.00,56.72,1249.93,20191002,20200329,81872.00,진행중,0,1
E00030000015,서초동 1316-3 오피스텔 신축공사 중 지하안전영향평가 및 시후지하안전영향평가,100000.00,28.71,0.00,20201113,20210415,73700.00,진행중,1143,1
E00084000015,평택 국제화계획지구 중상11BL 생활형숙박시설 신축공사,110000.00,27.28,0.00,20201010,20210831,88000.00,진행중,4222,1
E00031000031,봉덕동 공동주택 신축에 따른 지하안전영향평가 용역,150000.00,21.45,0.00,20201201,20211116,100100.00,진행중,5228,1
E10012000001,신길동 JS496 타워 신축공사,80000.00,28.46,0.00,20190621,20191001,93500.00,진행중,0,1
E00044000034,한남동 근생 및 업무시설 신축공사에 따른 지하안전영향평가 용역,11111.00,27.56,0.00,20180528,20190329,77000.00,진행중,9686,1
